Train_No,Origin_Code,Origin_Station,Destination_Code,Destination_Station,Total_Distance,Total_Stations,Number_of_Stops,Departure_Minutes,Arrival_Minutes,Journey_Duration_Minutes,Journey_Duration_Hours
40418,TBM,TAMBARAM,MSB,CHENNAI BEAC,29.0,6,4,1290,1345,55,0.92
40419,MSB,CHENNAI BEAC,TBM,TAMBARAM,29.0,18,16,1400,15,55,0.92
40420,TBM,TAMBARAM,MSB,CHENNAI BEAC,29.0,2,0,1350,1405,55,0.92
40421,MSB,CHENNAI BEAC,TBM,TAMBARAM,29.0,18,16,1439,54,55,0.92
40422,TBM,TAMBARAM,MSB,CHENNAI BEAC,29.0,2,0,1410,25,55,0.92
40501,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,235,335,100,1.67
40502,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,235,350,115,1.92
40503,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,280,385,105,1.75
40504,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,6,4,275,385,110,1.83
40505,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,300,405,105,1.75
40506,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,295,400,105,1.75
40507,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,320,425,105,1.75
40508,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,310,425,115,1.92
40509,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,355,455,100,1.67
40510,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,350,460,110,1.83
40511,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,370,470,100,1.67
40512,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,400,507,107,1.78
40513,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,390,495,105,1.75
40514,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,420,512,92,1.53
40515,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,405,505,100,1.67
40516,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,445,537,92,1.53
40517,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,415,515,100,1.67
40518,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,470,560,90,1.5
40519,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,458,560,102,1.7
40520,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,485,587,102,1.7
40522,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,505,595,90,1.5
40523,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,536,640,104,1.73
40524,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,520,620,100,1.67
40525,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,578,685,107,1.78
40526,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,530,620,90,1.5
40527,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,614,720,106,1.77
40528,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,580,690,110,1.83
40529,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,662,765,103,1.72
40531,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,715,815,100,1.67
40532,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,650,758,108,1.8
40533,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,750,850,100,1.67
40534,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,7,5,710,810,100,1.67
40535,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,789,900,111,1.85
40536,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,735,835,100,1.67
40538,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,780,882,102,1.7
40539,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,827,930,103,1.72
40540,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,830,930,100,1.67
40541,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,853,960,107,1.78
40542,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,865,970,105,1.75
40543,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,887,990,103,1.72
40544,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,915,1015,100,1.67
40545,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,935,1040,105,1.75
40547,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,975,1075,100,1.67
40548,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,940,1042,102,1.7
40549,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,992,1105,113,1.88
40550,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,995,1100,105,1.75
40551,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,1010,1125,115,1.92
40552,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1020,1121,101,1.68
40553,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,7,5,1040,1150,110,1.83
40554,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1050,1150,100,1.67
40555,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1058,1165,107,1.78
40556,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,1085,1190,105,1.75
40557,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1087,1190,103,1.72
40558,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,9,7,1120,1230,110,1.83
40559,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1113,1210,97,1.62
40560,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,1140,1246,106,1.77
40561,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1120,1230,110,1.83
40562,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,1165,1265,100,1.67
40563,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1172,1290,118,1.97
40564,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1185,1297,112,1.87
40565,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1196,1300,104,1.73
40566,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1210,1310,100,1.67
40567,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1252,1360,108,1.8
40568,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,10,8,1250,1365,115,1.92
40569,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,7,5,1280,1380,100,1.67
40570,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,1270,1380,110,1.83
40571,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1305,1405,100,1.67
40572,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1335,0,105,1.75
40573,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1365,45,120,2.0
40574,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,1390,50,100,1.67
40601,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,235,335,100,1.67
40602,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,235,350,115,1.92
40603,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,280,385,105,1.75
40604,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,275,385,110,1.83
40605,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,300,405,105,1.75
40606,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,295,400,105,1.75
40607,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,320,425,105,1.75
40608,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,310,425,115,1.92
40609,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,355,455,100,1.67
40610,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,350,460,110,1.83
40612,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,9,7,400,520,120,2.0
40613,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,390,495,105,1.75
40614,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,420,535,115,1.92
40615,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,405,505,100,1.67
40616,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,445,560,115,1.92
40617,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,458,570,112,1.87
40618,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,470,570,100,1.67
40619,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,540,640,100,1.67
40621,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,575,685,110,1.83
40622,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,505,605,100,1.67
40623,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,615,720,105,1.75
40624,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,525,625,100,1.67
40625,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,660,765,105,1.75
40626,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,580,685,105,1.75
40627,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,720,820,100,1.67
40628,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,650,755,105,1.75
40629,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,750,850,100,1.67
40630,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,710,815,105,1.75
40631,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,795,900,105,1.75
40632,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,735,835,100,1.67
40633,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,825,930,105,1.75
40634,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,780,880,100,1.67
40635,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,855,960,105,1.75
40636,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,4,2,830,940,110,1.83
40637,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,10,8,885,990,105,1.75
40638,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,865,965,100,1.67
40639,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,940,1040,100,1.67
40640,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,915,1015,100,1.67
40641,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,970,1075,105,1.75
40642,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,940,1045,105,1.75
40643,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,1010,1125,115,1.92
40644,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,995,1105,110,1.83
40645,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,1040,1150,110,1.83
40646,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1020,1125,105,1.75
40647,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,1060,1165,105,1.75
40648,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1050,1145,95,1.58
40649,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,3,1,1090,1200,110,1.83
40650,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,1085,1195,110,1.83
40651,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1110,1215,105,1.75
40652,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1120,1225,105,1.75
40653,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1130,1230,100,1.67
40654,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1165,1265,100,1.67
40655,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,1180,1290,110,1.83
40656,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,1185,1295,110,1.83
40657,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1210,1310,100,1.67
40658,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1225,1330,105,1.75
40659,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1252,1360,108,1.8
40660,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,11,9,1250,1365,115,1.92
40661,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1290,1395,105,1.75
40662,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,3,1,1275,1380,105,1.75
40663,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,2,0,1305,1405,100,1.67
40664,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1335,1435,100,1.67
40665,MSB,CHENNAI BEAC,CGL,CHENGALPATTU,59.0,11,9,1370,45,115,1.92
40666,CGL,CHENGALPATTU,MSB,CHENNAI BEAC,59.0,2,0,1390,50,100,1.67
40701,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,3,1,425,605,180,3.0
40702,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,4,2,315,492,177,2.95
40704,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,4,2,425,570,145,2.42
40705,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,15,13,815,995,180,3.0
40706,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,10,8,480,628,148,2.47
40707,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,8,6,1093,1240,147,2.45
40708,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,8,6,625,797,172,2.87
40709,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,5,3,1149,1335,186,3.1
40711,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,7,5,1220,1385,165,2.75
40712,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,12,10,1030,1214,184,3.07
40751,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,4,2,425,605,180,3.0
40752,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,6,4,315,490,175,2.92
40754,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,5,3,425,595,170,2.83
40755,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,15,13,810,995,185,3.08
40756,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,8,6,480,635,155,2.58
40757,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,14,12,1080,1240,160,2.67
40758,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,4,2,625,795,170,2.83
40759,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,3,1,1150,1335,185,3.08
40761,MSB,CHENNAI BEAC,TMLP,TIRUMALPUR,108.0,2,0,1220,1385,165,2.75
40762,TMLP,TIRUMALPUR,MSB,CHENNAI BEAC,108.0,4,2,1030,1208,178,2.97
40801,MSB,CHENNAI BEAC,CJ,KANCHIPURAM,95.0,3,1,340,495,155,2.58
40802,CJ,KANCHIPURAM,MSB,CHENNAI BEAC,95.0,6,4,550,711,161,2.68
40803,MSB,CHENNAI BEAC,CJ,KANCHIPURAM,95.0,6,4,925,1080,155,2.58
40804,CJ,KANCHIPURAM,MSB,CHENNAI BEAC,95.0,14,12,1160,1325,165,2.75
40901,CGL,CHENGALPATTU,TMLP,TIRUMALPUR,48.0,10,8,315,405,90,1.5
40902,TMLP,TIRUMALPUR,CGL,CHENGALPATTU,48.0,10,8,1260,1320,60,1.0
41001,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,235,280,45,0.75
41003,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,280,325,45,0.75
41006,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,345,390,45,0.75
41008,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,385,430,45,0.75
41009,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,350,395,45,0.75
41012,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,400,445,45,0.75
41013,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,380,425,45,0.75
41014,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,415,460,45,0.75
41015,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,400,445,45,0.75
41016,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,430,475,45,0.75
41017,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,435,480,45,0.75
41020,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,455,500,45,0.75
41021,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,450,495,45,0.75
41022,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,475,520,45,0.75
41023,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,465,510,45,0.75
41024,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,485,530,45,0.75
41028,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,515,560,45,0.75
41029,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,505,550,45,0.75
41033,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,525,570,45,0.75
41035,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,535,580,45,0.75
41036,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,565,610,45,0.75
41038,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,575,620,45,0.75
41040,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,590,635,45,0.75
41042,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,605,650,45,0.75
41043,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,575,620,45,0.75
41046,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,630,675,45,0.75
41048,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,645,690,45,0.75
41050,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,660,705,45,0.75
41051,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,615,660,45,0.75
41055,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,645,690,45,0.75
41056,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,715,760,45,0.75
41057,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,660,705,45,0.75
41060,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,755,800,45,0.75
41061,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,690,735,45,0.75
41063,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,705,750,45,0.75
41064,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,795,840,45,0.75
41065,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,725,770,45,0.75
41069,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,765,810,45,0.75
41070,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,855,900,45,0.75
41073,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,805,850,45,0.75
41076,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,905,950,45,0.75
41077,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,845,890,45,0.75
41078,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,925,970,45,0.75
41079,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,865,910,45,0.75
41080,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,945,990,45,0.75
41081,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,885,930,45,0.75
41082,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,960,1005,45,0.75
41084,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,970,1015,45,0.75
41085,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,925,970,45,0.75
41086,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,2,0,985,1030,45,0.75
41089,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,960,1005,45,0.75
41091,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,975,1020,45,0.75
41092,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1025,1070,45,0.75
41093,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,990,1040,50,0.83
41095,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1005,1050,45,0.75
41096,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1045,1090,45,0.75
41097,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1020,1065,45,0.75
41102,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1075,1120,45,0.75
41103,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1060,1105,45,0.75
41104,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1085,1130,45,0.75
41105,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1070,1115,45,0.75
41108,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1110,1155,45,0.75
41110,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1125,1170,45,0.75
41111,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1105,1150,45,0.75
41113,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1115,1160,45,0.75
41116,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1160,1205,45,0.75
41117,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1135,1180,45,0.75
41119,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1150,1195,45,0.75
41120,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1190,1235,45,0.75
41122,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1210,1255,45,0.75
41127,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1220,1265,45,0.75
41128,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1270,1315,45,0.75
41129,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1240,1285,45,0.75
41130,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1290,1335,45,0.75
41131,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1260,1305,45,0.75
41132,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1310,1355,45,0.75
41134,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1330,1375,45,0.75
41135,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,1300,1345,45,0.75
41138,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1370,1415,45,0.75
41140,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,1390,1435,45,0.75
41501,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,360,405,45,0.75
41502,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,410,455,45,0.75
41503,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,380,425,45,0.75
41504,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,430,475,45,0.75
41505,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,400,445,45,0.75
41506,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,450,495,45,0.75
41507,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,420,465,45,0.75
41508,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,470,515,45,0.75
41509,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,440,485,45,0.75
41510,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,490,535,45,0.75
41511,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,2,0,460,505,45,0.75
41512,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,510,555,45,0.75
41513,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,480,525,45,0.75
41514,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,530,575,45,0.75
41515,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,500,545,45,0.75
41516,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,550,595,45,0.75
41517,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,520,565,45,0.75
41518,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,570,615,45,0.75
41519,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,540,585,45,0.75
41520,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,590,635,45,0.75
41521,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,560,605,45,0.75
41522,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,610,655,45,0.75
41523,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,580,625,45,0.75
41524,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,630,675,45,0.75
41525,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,590,635,45,0.75
41526,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,640,685,45,0.75
41527,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,600,645,45,0.75
41528,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,650,695,45,0.75
41529,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,3,1,620,665,45,0.75
41530,VLCY,VELACHEERY,MSB,CHENNAI BEAC,14.0,3,1,670,715,45,0.75
41531,MSB,CHENNAI BEAC,VLCY,VELACHEERY,14.0,2,0,640,685,45,0.75
